ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
0576,Masculino,31,Pardo,Mestrado,SE,10,Desenvolvimento de Produtos,Analista Pleno
B07A,Masculino,41,Preto,Ensino Superior,AM,6,Contabilidade,Analista Junior
1BE7,Masculino,36,Pardo,Mestrado,RS,7,Compras,Analista Senior
AE2A,Masculino,26,Branco,Ensino Superior,ES,5,Compras,Analista Junior
D4E3,Feminino,46,Branco,Ensino Superior,PR,9,Desenvolvimento de Produtos,Analista Junior
6E06,Masculino,37,Pardo,Mestrado,PA,4,Vendas,Analista Junior
4D2D,Masculino,19,Amarelo,Ensino Superior,SC,,Compras,Gerente
7A08,Masculino,19,Preto,Ensino Superior,AL,,Desenvolvimento de Produtos,Analista Pleno
434E,Masculino,25,Preto,Mestrado,PI,6,Compras,Gerente
9A3B,Masculino,29,Branco,Ensino Superior,SP,5,Operacoes,Gerente
A6BD,Masculino,42,Branco,Mestrado,AP,2,Marketing,Analista Senior
B18D,Masculino,39,Branco,Ensino Superior,AC,7,Administrativo,Analista Junior
D7A2,Masculino,56,Pardo,Ensino Superior,RS,9,Contabilidade,Analista Pleno
0E46,Masculino,19,Pardo,Mestrado,SC,0,Vendas,Gerente
5215,Masculino,23,Branco,Ensino Superior,SP,5,TI,Analista Pleno
3B05,Masculino,30,Pardo,Ensino Superior,MT,7,Desenvolvimento de Produtos,Analista Pleno
257D,Feminino,48,Pardo,Ensino Superior,RJ,5,Operacoes,Gerente
BA1A,Masculino,22,Pardo,Doutorado,SC,4,Contabilidade,Analista Pleno
CED0,Masculino,19,Pardo,Ensino Superior,RS,,Desenvolvimento de Produtos,Analista Junior
EE5D,Masculino,32,Pardo,Ensino Superior,PR,8,Recursos Humanos,Analista Junior
7638,Masculino,36,Branco,Ensino Superior,MA,6,Operacoes,Analista Senior
ED0A,Masculino,21,Preto,Pos graduacao,BA,,TI,Analista Pleno
3A70,Feminino,28,Branco,Ensino Superior,PI,5,Administrativo,Analista Junior
AC5E,Masculino,24,Branco,Ensino Medio,PI,7,Desenvolvimento de Produtos,Analista Senior
596C,Masculino,25,Branco,Ensino Superior,MS,3,Administrativo,Gerente
26BE,Feminino,35,Pardo,Pos graduacao,AP,8,Operacoes,Analista Senior
98FB,Masculino,44,Pardo,Ensino Superior,SC,7,Marketing,Gerente
C485,Masculino,36,Branco,Ensino Superior,AM,7,Operacoes,Analista Junior
7F30,Masculino,25,Branco,Ensino Superior,PE,7,Desenvolvimento de Produtos,Analista Junior
1530,Masculino,39,Branco,Ensino Superior,AC,9,Contabilidade,Gerente
BAB3,Masculino,30,Pardo,Pos graduacao,GO,5,Compras,Analista Senior
E82E,Feminino,26,Preto,Ensino Medio,RJ,3,Operacoes,Analista Senior
1D9A,Masculino,22,Pardo,Ensino Superior,MG,0,Marketing,Gerente
900F,Masculino,22,Branco,Pos graduacao,TO,0,Administrativo,Analista Senior
D81D,Feminino,22,Branco,Ensino Superior,CE,4,Administrativo,Analista Junior
D76E,Masculino,26,Pardo,Ensino Superior,RN,6,TI,Analista Junior
6E7B,Masculino,41,Branco,Ensino Superior,SE,7,TI,Analista Senior
CF3E,Masculino,26,Preto,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
6F0E,Masculino,35,Pardo,Ensino Superior,MG,4,Recursos Humanos,Analista Junior
11B1,Masculino,28,Pardo,Mestrado,MG,7,Marketing,Analista Pleno
EAD5,Masculino,19,Branco,Ensino Superior,RJ,3,Vendas,Analista Junior
B361,Feminino,30,Branco,Pos graduacao,PI,7,Vendas,Analista Junior
BC67,Masculino,30,Amarelo,Ensino Superior,AL,6,Contabilidade,Gerente
9B45,Masculino,31,Branco,Ensino Superior,RO,2,Recursos Humanos,Analista Pleno
444B,Masculino,20,Branco,Ensino Superior,PR,6,Recursos Humanos,Analista Pleno
B30D,Masculino,29,Pardo,Ensino Superior,SC,7,TI,Analista Junior
9BC8,Masculino,33,Preto,Ensino Superior,DF,2,TI,Estagiario
B611,Masculino,23,Pardo,Ensino Superior,RR,1,Vendas,Gerente
8AC9,Masculino,31,Preto,Ensino Superior,PR,4,Vendas,Analista Junior
05DB,Masculino,42,Pardo,Ensino Superior,RJ,7,Vendas,Analista Pleno
F513,Masculino,30,Pardo,Ensino Superior,MG,3,Compras,Analista Junior
B208,Feminino,31,Branco,Ensino Medio,MA,3,Administrativo,Analista Pleno
C9A5,Masculino,33,Branco,Ensino Superior,SE,5,Contabilidade,Analista Junior
5DFF,Masculino,42,Pardo,Ensino Superior,SP,5,Administrativo,Analista Junior
CDC1,Masculino,25,Branco,Ensino Superior,AP,7,Desenvolvimento de Produtos,Analista Pleno
8040,Masculino,23,Branco,Mestrado,MG,7,Compras,Diretor
35B8,Masculino,22,Pardo,Ensino Superior,RJ,5,Marketing,Gerente
4517,Masculino,44,Pardo,Ensino Superior,MS,7,Operacoes,Analista Pleno
4AFC,Masculino,48,Preto,Mestrado,RJ,8,Operacoes,Analista Senior
B1D3,Masculino,33,Preto,Ensino Superior,SP,3,Recursos Humanos,Gerente
0F90,Masculino,33,Branco,Pos graduacao,MS,10,Operacoes,Diretor
DFAB,Masculino,32,Branco,Ensino Superior,CE,9,Contabilidade,Analista Junior
00C0,Masculino,24,Pardo,Pos graduacao,MS,2,Vendas,Analista Senior
7588,Masculino,28,Pardo,Ensino Superior,TO,7,Marketing,Analista Pleno
35A4,Masculino,29,Branco,Ensino Superior,AC,7,Operacoes,Gerente
2466,Masculino,22,Branco,Doutorado,RS,,Compras,Analista Junior
D477,Masculino,23,Branco,Ensino Superior,MG,4,Compras,Analista Senior
1C68,Masculino,22,Branco,Ensino Superior,SE,6,Operacoes,Analista Pleno
AFF5,Masculino,20,Branco,Pos graduacao,SP,3,Desenvolvimento de Produtos,Analista Junior
0D6A,Feminino,38,Pardo,Pos graduacao,SP,2,Operacoes,Analista Pleno
6B05,Masculino,20,Pardo,Ensino Superior,RJ,6,TI,Analista Senior
7CBB,Feminino,55,Branco,Mestrado,RO,,Administrativo,Analista Senior
4809,Masculino,22,Branco,Ensino Superior,RN,3,TI,Analista Pleno
6E30,Masculino,26,Pardo,Ensino Superior,TO,,Administrativo,Analista Pleno
487C,Masculino,31,Pardo,Ensino Superior,SE,6,Operacoes,Analista Junior
9434,Masculino,39,Branco,Ensino Superior,RO,6,Operacoes,Analista Junior
D6EF,Masculino,30,Pardo,Mestrado,AP,2,Operacoes,Analista Pleno
36DC,Masculino,30,Pardo,Pos graduacao,RS,6,Desenvolvimento de Produtos,Analista Junior
18D9,Feminino,24,Branco,Doutorado,PB,5,Recursos Humanos,Analista Junior
16AF,Masculino,29,Pardo,Doutorado,PR,,Vendas,Analista Pleno
DFBA,Masculino,47,Branco,Pos graduacao,RJ,10,Vendas,Analista Pleno
18CC,Masculino,42,Branco,Ensino Superior,RJ,8,Compras,Analista Junior
D101,Masculino,37,Pardo,Doutorado,SP,1,Recursos Humanos,Gerente
DF26,Masculino,22,Branco,Ensino Superior,MG,8,TI,Analista Junior
E4F0,Masculino,19,Branco,Ensino Medio,SC,,TI,Gerente
95BF,Masculino,27,Pardo,Ensino Superior,RJ,6,Desenvolvimento de Produtos,Analista Senior
D2E0,Masculino,36,Pardo,Doutorado,RN,7,TI,Analista Pleno
6BDD,Masculino,29,Pardo,Ensino Superior,PR,4,Recursos Humanos,Analista Junior
6FE8,Masculino,24,Branco,Ensino Superior,RS,4,Administrativo,Analista Senior
60F6,Masculino,30,Branco,Doutorado,SC,6,Desenvolvimento de Produtos,Analista Junior
0B17,Feminino,40,Branco,Ensino Medio,RJ,10,Recursos Humanos,Analista Junior
4FA1,Masculino,26,Pardo,Ensino Superior,MG,7,Contabilidade,Analista Senior
7295,Masculino,18,Branco,Mestrado,RJ,2,TI,Analista Junior
38D9,Masculino,34,Pardo,Mestrado,PI,,Marketing,Analista Junior
CAA1,Masculino,35,Pardo,Ensino Superior,GO,4,Contabilidade,Gerente
AB56,Feminino,28,Pardo,Ensino Superior,TO,6,Compras,Analista Pleno
A252,Masculino,20,Pardo,Ensino Superior,AP,1,Compras,Analista Junior
B331,Masculino,46,Pardo,Mestrado,PE,9,Desenvolvimento de Produtos,Analista Senior
A38E,Masculino,38,Pardo,Ensino Superior,AP,5,Desenvolvimento de Produtos,Gerente
57AF,Masculino,20,Pardo,Ensino Superior,MG,,TI,Estagiario
CEA6,Feminino,28,Pardo,Mestrado,MG,10,Operacoes,Analista Junior
E3EF,Masculino,21,Pardo,Ensino Superior,MG,,Desenvolvimento de Produtos,Analista Pleno
40F6,Masculino,22,Pardo,Pos graduacao,MG,3,Recursos Humanos,Analista Junior
83AC,Feminino,23,Branco,Ensino Superior,RS,3,TI,Analista Junior
8AF6,Masculino,37,Branco,Ensino Superior,PE,6,TI,Gerente
CACC,Masculino,31,Pardo,Doutorado,SC,7,Recursos Humanos,Analista Junior
E924,Feminino,27,Branco,Ensino Superior,PB,5,Recursos Humanos,Gerente
4F37,Masculino,30,Preto,Ensino Superior,RJ,5,Operacoes,Analista Junior
4D34,Masculino,27,Branco,Doutorado,SE,4,Administrativo,Analista Junior
2822,Feminino,33,Branco,Ensino Superior,RS,2,Operacoes,Analista Senior
4923,Masculino,19,Pardo,Ensino Superior,RJ,,Desenvolvimento de Produtos,Analista Junior
D6B0,Masculino,26,Pardo,Ensino Superior,BA,4,Vendas,Gerente
AF69,Masculino,25,Branco,Ensino Superior,SC,4,Desenvolvimento de Produtos,Gerente
7DE3,Feminino,37,Branco,Ensino Superior,AM,5,Marketing,Analista Junior
E81A,Masculino,30,Branco,Ensino Superior,PI,4,Compras,Analista Junior
4204,Masculino,47,Pardo,Doutorado,RJ,0,Compras,Estagiario
0434,Masculino,21,Pardo,Mestrado,SP,3,Vendas,Gerente
2A69,Masculino,20,Preto,Ensino Superior,MG,,Recursos Humanos,Analista Pleno
B362,Masculino,21,Pardo,Pos graduacao,MG,7,Marketing,Analista Senior
DF5F,Masculino,46,Pardo,Ensino Superior,PA,4,Recursos Humanos,Gerente
D326,Masculino,48,Branco,Pos graduacao,PA,4,Compras,Analista Senior
A09C,Masculino,23,Branco,Ensino Superior,BA,1,Marketing,Analista Pleno
B30D,Masculino,22,Preto,Ensino Superior,RJ,2,Compras,Analista Pleno
E607,Feminino,30,Pardo,Pos graduacao,SP,2,TI,Analista Senior
D861,Masculino,42,Pardo,Ensino Medio,DF,0,Recursos Humanos,Analista Junior
7999,Masculino,42,Branco,Mestrado,MG,3,Compras,Analista Senior
BE37,Feminino,45,Branco,Pos graduacao,GO,6,Operacoes,Analista Junior
4B79,Feminino,20,Branco,Ensino Medio,RO,5,Administrativo,Analista Senior
DCD3,Masculino,22,Branco,Ensino Superior,MG,5,Compras,Analista Pleno
0293,Masculino,19,Pardo,Pos graduacao,AC,4,Administrativo,Analista Junior
5CBC,Masculino,34,Pardo,Ensino Superior,RN,3,Vendas,Gerente
958F,Masculino,36,Branco,Doutorado,RJ,7,Administrativo,Gerente
BF2E,Masculino,18,Branco,Ensino Superior,RJ,,Marketing,Estagiario
9B12,Masculino,30,Pardo,Ensino Superior,PA,4,Compras,Analista Junior
CBF1,Masculino,23,Pardo,Doutorado,AM,6,Marketing,Analista Junior
A768,Masculino,22,Preto,Ensino Superior,SP,3,Compras,Analista Pleno
929A,Masculino,25,Branco,Ensino Superior,AC,2,Vendas,Analista Junior
81A7,Masculino,41,Branco,Ensino Superior,RS,6,Contabilidade,Analista Pleno
E91E,Masculino,22,Pardo,Ensino Superior,AC,,Marketing,Gerente
912C,Feminino,29,Pardo,Mestrado,MG,6,TI,Gerente
5E0F,Masculino,36,Branco,Ensino Superior,MA,12,Vendas,Analista Senior
47BB,Masculino,35,Branco,Pos graduacao,RS,2,Marketing,Estagiario
99CC,Masculino,38,Branco,Ensino Superior,MG,4,TI,Analista Junior
BCD2,Masculino,22,Branco,Ensino Superior,PE,,Compras,Gerente
4A63,Masculino,27,Pardo,Ensino Superior,RJ,4,Contabilidade,Analista Pleno
CCC3,Masculino,27,Pardo,Mestrado,MA,2,Vendas,Gerente
9E93,Masculino,44,Pardo,Ensino Medio,RS,8,Marketing,Analista Junior
8FA7,Masculino,40,Branco,Pos graduacao,MG,0,Operacoes,Analista Senior
7EFA,Masculino,31,Pardo,Ensino Superior,RS,4,Contabilidade,Analista Junior
4FB6,Masculino,33,Pardo,Ensino Superior,CE,6,Desenvolvimento de Produtos,Analista Pleno
9BE3,Masculino,27,Branco,Ensino Superior,TO,0,Marketing,Gerente
07AA,Feminino,28,Branco,Ensino Superior,MG,7,Marketing,Analista Pleno
52CF,Feminino,21,Pardo,Ensino Superior,RN,5,Marketing,Analista Pleno
B7C7,Masculino,27,Branco,Ensino Superior,RR,10,Desenvolvimento de Produtos,Analista Junior
0F64,Masculino,24,Amarelo,Ensino Superior,RS,,Compras,Analista Pleno
E46F,Masculino,28,Branco,Ensino Superior,PI,4,Administrativo,Gerente
CFD7,Masculino,32,Preto,Ensino Superior,SP,1,Marketing,Analista Senior
2A17,Masculino,35,Branco,Ensino Superior,AL,5,Compras,Analista Senior
1FB8,Masculino,52,Preto,Doutorado,PR,,Compras,Gerente
56FF,Masculino,24,Branco,Pos graduacao,RS,,Vendas,Analista Senior
6234,Feminino,27,Branco,Ensino Superior,AM,2,Compras,Analista Pleno
EFE1,Masculino,49,Branco,Ensino Superior,MS,10,Operacoes,Analista Senior
4EE2,Masculino,23,Preto,Ensino Superior,MG,4,Desenvolvimento de Produtos,Analista Senior
1E64,Masculino,23,Pardo,Ensino Superior,SE,8,Recursos Humanos,Analista Junior
4244,Masculino,32,Indigena,Ensino Superior,RS,8,Contabilidade,Gerente
656C,Masculino,31,Pardo,Mestrado,MA,3,Contabilidade,Analista Pleno
B08A,Masculino,34,Pardo,Ensino Superior,TO,,Marketing,Analista Pleno
3931,Masculino,28,Pardo,Ensino Superior,MG,3,Operacoes,Analista Senior
A5AC,Masculino,21,Pardo,Ensino Superior,RJ,2,Contabilidade,Analista Junior
350C,Masculino,35,Pardo,Ensino Superior,SP,10,TI,Analista Junior
5E97,Feminino,18,Branco,Ensino Superior,MS,4,Recursos Humanos,Analista Pleno
40A4,Feminino,21,Branco,Ensino Superior,MG,7,Operacoes,Analista Junior
FCF1,Masculino,33,Preto,Ensino Superior,RJ,4,Desenvolvimento de Produtos,Analista Pleno
B001,Masculino,27,Pardo,Ensino Superior,PR,6,TI,Gerente
DE85,Masculino,35,Pardo,Ensino Superior,SE,7,Marketing,Analista Senior
FBF0,Masculino,30,Pardo,Ensino Superior,SP,4,Marketing,Gerente
002D,Feminino,30,Branco,Ensino Superior,MA,6,TI,Analista Senior
39B8,Feminino,29,Branco,Ensino Superior,SC,0,Desenvolvimento de Produtos,Analista Pleno
A064,Masculino,35,Pardo,Ensino Superior,SP,6,TI,Analista Pleno
00BA,Masculino,44,Pardo,Ensino Superior,AC,3,Marketing,Gerente
35B6,Masculino,20,Preto,Pos graduacao,SP,6,Recursos Humanos,Analista Pleno
0DDA,Feminino,22,Pardo,Mestrado,RS,,Administrativo,Analista Pleno
576B,Masculino,22,Branco,Ensino Superior,ES,,Administrativo,Analista Senior
62D3,Feminino,29,Branco,Doutorado,RS,7,Administrativo,Analista Junior
DDB1,Masculino,31,Branco,Ensino Superior,PB,4,TI,Analista Senior
8DC5,Feminino,27,Pardo,Pos graduacao,RJ,7,Contabilidade,Gerente
DD5F,Masculino,38,Pardo,Ensino Superior,SE,6,Administrativo,Analista Pleno
FBDB,Masculino,30,Preto,Ensino Superior,TO,4,Administrativo,Analista Pleno
0FA1,Masculino,23,Pardo,Mestrado,RN,3,Compras,Gerente
8F9D,Masculino,29,Preto,Ensino Superior,RJ,5,Marketing,Analista Junior
0341,Masculino,25,Pardo,Ensino Superior,PR,3,Vendas,Analista Pleno
8218,Masculino,23,Pardo,Doutorado,MG,7,Vendas,Analista Senior
2E4D,Masculino,29,Branco,Ensino Superior,RJ,0,Compras,Analista Pleno
2C31,Masculino,30,Pardo,Ensino Superior,RJ,9,Contabilidade,Analista Pleno
4A20,Masculino,53,Branco,Ensino Superior,SP,1,Desenvolvimento de Produtos,Analista Junior
2128,Masculino,40,Branco,Ensino Superior,CE,10,Compras,Analista Pleno
6DC6,Masculino,44,Branco,Ensino Superior,TO,10,Marketing,Analista Pleno
55A1,Feminino,35,Pardo,Mestrado,MS,14,Vendas,Analista Junior
D602,Masculino,20,Branco,Ensino Superior,AL,4,Contabilidade,Analista Junior
DA65,Masculino,53,Preto,Mestrado,PR,7,Contabilidade,Gerente
B666,Masculino,45,Branco,Doutorado,AL,6,Compras,Analista Junior
E606,Masculino,45,Branco,Ensino Superior,RR,7,Desenvolvimento de Produtos,Analista Pleno
7FBA,Feminino,45,Pardo,Doutorado,MG,9,TI,Analista Pleno
CF70,Masculino,22,Preto,Ensino Superior,AC,6,Marketing,Analista Pleno
7859,Masculino,33,Branco,Ensino Superior,RJ,5,Contabilidade,Analista Junior
192C,Masculino,22,Pardo,Ensino Superior,MG,,TI,Analista Pleno
B37C,Masculino,20,Branco,Ensino Superior,RJ,,Administrativo,Estagiario
AB56,Masculino,22,Pardo,Mestrado,MG,2,Operacoes,Analista Senior
61D4,Masculino,38,Branco,Ensino Superior,SC,8,Administrativo,Gerente
C0C1,Masculino,43,Preto,Pos graduacao,PR,3,Operacoes,Gerente
BA8C,Feminino,25,Pardo,Ensino Superior,MS,8,Vendas,Analista Senior
DA4A,Masculino,21,Pardo,Ensino Superior,SC,,Administrativo,Analista Pleno
13EE,Masculino,31,Pardo,Mestrado,SP,8,Desenvolvimento de Produtos,Analista Junior
7C40,Masculino,38,Pardo,Pos graduacao,RJ,5,Vendas,Analista Pleno
CF76,Feminino,31,Pardo,Pos graduacao,MA,2,TI,Analista Senior
B32A,Feminino,33,Preto,Pos graduacao,SC,2,Recursos Humanos,Analista Pleno
8644,Masculino,24,Pardo,Ensino Superior,MG,7,Operacoes,Analista Pleno
836E,Feminino,24,Pardo,Ensino Superior,PE,4,Compras,Analista Pleno
A17B,Masculino,52,Pardo,Ensino Superior,SP,1,Administrativo,Analista Junior
1FA9,Masculino,22,Pardo,Ensino Superior,PE,7,Administrativo,Gerente
28CE,Masculino,20,Pardo,Ensino Superior,AP,2,Administrativo,Analista Pleno
52BA,Masculino,25,Branco,Ensino Superior,PA,5,Compras,Analista Pleno
49F2,Masculino,37,Pardo,Doutorado,RJ,7,Desenvolvimento de Produtos,Analista Senior
95CB,Feminino,33,Branco,Pos graduacao,SP,2,Marketing,Analista Junior
586D,Masculino,25,Pardo,Ensino Superior,RJ,4,Operacoes,Analista Senior
5EC9,Masculino,33,Branco,Doutorado,RS,11,Compras,Analista Junior
A37B,Masculino,,Pardo,Ensino Superior,SC,7,Compras,Gerente
15EB,Masculino,32,Pardo,Ensino Superior,PR,0,Marketing,Estagiario
30FA,Masculino,21,Pardo,Ensino Superior,MT,5,Contabilidade,Analista Junior
9FF3,Masculino,35,Branco,Pos graduacao,MS,6,Marketing,Gerente
1528,Masculino,28,Pardo,Ensino Superior,TO,6,TI,Analista Junior
DEA6,Masculino,39,Branco,Ensino Superior,RJ,10,Marketing,Analista Senior
5AB8,Masculino,23,Branco,Pos graduacao,MS,3,TI,Gerente
246C,Masculino,31,Preto,Pos graduacao,BA,8,Marketing,Gerente
640E,Masculino,35,Pardo,Mestrado,MG,10,Desenvolvimento de Produtos,Analista Senior
BB14,Masculino,35,Preto,Ensino Superior,PI,8,Marketing,Analista Pleno
5BC6,Feminino,48,Preto,Pos graduacao,SE,4,Vendas,Analista Junior
CD9F,Feminino,39,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Junior
004A,Feminino,20,Pardo,Ensino Superior,RS,,Administrativo,Analista Junior
78AD,Masculino,24,Branco,Ensino Superior,GO,,Operacoes,Analista Junior
29EB,Masculino,19,Branco,Ensino Superior,MT,2,Contabilidade,Analista Junior
14C8,Feminino,41,Pardo,Ensino Superior,MA,10,Recursos Humanos,Analista Junior
CF15,Masculino,37,Preto,Ensino Superior,SP,6,Compras,Analista Junior
447B,Masculino,18,Preto,Ensino Superior,SP,,Operacoes,Analista Pleno
F484,Masculino,34,Branco,Mestrado,RN,,Marketing,Analista Pleno
D332,Masculino,35,Pardo,Doutorado,RS,6,Desenvolvimento de Produtos,Analista Junior
91D0,Feminino,19,Pardo,Ensino Superior,SP,,TI,Estagiario
A62A,Masculino,42,Pardo,Ensino Superior,RN,11,Vendas,Analista Senior
66D5,Masculino,25,Pardo,Ensino Superior,AL,4,Contabilidade,Analista Junior
F34C,Masculino,37,Pardo,Ensino Superior,RJ,6,Vendas,Analista Pleno
DC5C,Masculino,26,Branco,Ensino Superior,RJ,5,Operacoes,Analista Senior
B67C,Masculino,37,Pardo,Ensino Superior,SC,7,Contabilidade,Analista Pleno
1D61,Masculino,27,Branco,Ensino Superior,TO,7,Contabilidade,Analista Junior
E629,Feminino,29,Branco,Ensino Superior,MG,7,Compras,Analista Senior
ABB8,Feminino,31,Branco,Ensino Medio,MT,10,Administrativo,Gerente
0D78,Feminino,35,Pardo,Ensino Superior,AP,4,Desenvolvimento de Produtos,Analista Junior
15EC,Masculino,33,Branco,Ensino Superior,SC,7,Recursos Humanos,Analista Pleno
6FA6,Feminino,57,Pardo,Ensino Superior,RS,3,Vendas,Analista Pleno
6344,Feminino,34,Branco,Mestrado,SP,8,Compras,Analista Senior
490E,Masculino,32,Pardo,Pos graduacao,PA,5,Compras,Analista Pleno
6D2B,Feminino,43,Pardo,Doutorado,RO,5,Desenvolvimento de Produtos,Gerente
61BE,Feminino,30,Branco,Ensino Superior,RJ,2,Operacoes,Analista Pleno
2BC0,Masculino,23,Pardo,Ensino Superior,MT,,TI,Analista Junior
62B3,Feminino,23,Pardo,Ensino Superior,RJ,4,TI,Analista Pleno
9857,Masculino,47,Branco,Doutorado,DF,2,Compras,Analista Pleno
70DE,Feminino,20,Pardo,Mestrado,AP,,Marketing,Gerente
D820,Masculino,41,Preto,Pos graduacao,GO,6,Contabilidade,Analista Pleno
2842,Feminino,33,Pardo,Ensino Superior,SP,4,Desenvolvimento de Produtos,Analista Senior
7EE4,Masculino,30,Branco,Ensino Superior,AL,9,TI,Analista Junior
A5A2,Masculino,39,Branco,Pos graduacao,RJ,2,Administrativo,Analista Pleno
D832,Masculino,19,Branco,Ensino Superior,SP,2,Compras,Analista Junior
2B3E,Masculino,24,Pardo,Doutorado,RR,7,TI,Analista Pleno
053B,Masculino,19,Branco,Pos graduacao,RJ,0,Desenvolvimento de Produtos,Estagiario
6FF0,Feminino,19,Pardo,Mestrado,AL,,Recursos Humanos,Analista Pleno
45E2,Masculino,34,Amarelo,Ensino Superior,SC,5,TI,Analista Junior
A9F5,Masculino,37,Branco,Ensino Superior,MS,2,Vendas,Gerente
6273,Masculino,29,Branco,Pos graduacao,RS,6,Marketing,Analista Junior
792D,Feminino,25,Pardo,Ensino Superior,SP,4,Administrativo,Analista Junior
51DF,Masculino,19,Branco,Ensino Superior,MG,4,Administrativo,Gerente
3909,Masculino,47,Pardo,Ensino Superior,AL,3,Contabilidade,Analista Pleno
F7C0,Masculino,19,Branco,Ensino Superior,AC,,TI,Analista Junior
D9E9,Masculino,35,Pardo,Ensino Superior,MS,1,TI,Analista Senior
0115,Masculino,26,Branco,Ensino Superior,RJ,5,TI,Gerente
958A,Masculino,32,Branco,Ensino Superior,RN,5,Recursos Humanos,Gerente
53DC,Feminino,18,Branco,Doutorado,MT,4,TI,Analista Senior
E9AC,Masculino,25,Pardo,Ensino Superior,MG,,Compras,Analista Pleno
D502,Masculino,36,Pardo,Ensino Superior,RJ,7,TI,Gerente
BEA0,Masculino,51,Branco,Ensino Superior,BA,,Contabilidade,Gerente
F4CD,Feminino,25,Pardo,Ensino Superior,RN,1,Marketing,Analista Pleno
774F,Feminino,21,Pardo,Pos graduacao,MS,3,Contabilidade,Gerente
03C4,Feminino,37,Branco,Mestrado,PR,0,TI,Analista Junior
9483,Masculino,28,Branco,Pos graduacao,SE,2,Marketing,Analista Pleno
ADC2,Masculino,22,Branco,Pos graduacao,RJ,4,Compras,Analista Junior
B2E4,Feminino,28,Pardo,Ensino Superior,MG,2,Operacoes,Analista Senior
7FEF,Feminino,23,Indigena,Doutorado,MT,6,Contabilidade,Gerente
65B4,Feminino,22,Branco,Doutorado,SP,5,Compras,Analista Pleno
6475,Masculino,43,Preto,Ensino Superior,RO,6,Desenvolvimento de Produtos,Analista Senior
3C58,Feminino,24,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Junior
01DB,Masculino,18,Branco,Ensino Superior,MG,4,Contabilidade,Analista Pleno
4313,Masculino,43,Branco,Pos graduacao,MS,1,Compras,Analista Pleno
3E32,Masculino,26,Branco,Ensino Superior,MG,12,Recursos Humanos,Analista Senior
9DEB,Masculino,53,Branco,Mestrado,RS,4,Recursos Humanos,Analista Pleno
0C73,Masculino,33,Branco,Doutorado,TO,4,Desenvolvimento de Produtos,Analista Pleno
5600,Masculino,27,Pardo,Ensino Superior,SE,2,Administrativo,Analista Pleno
36BE,Masculino,26,Preto,Ensino Superior,RJ,3,Compras,Analista Junior
FB82,Masculino,44,Branco,Ensino Superior,SC,5,Marketing,Analista Pleno
4610,Masculino,19,Pardo,Ensino Superior,RS,5,Compras,Analista Pleno
D1B9,Feminino,43,Pardo,Pos graduacao,AL,8,Contabilidade,Analista Junior
