,ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
6021,D62E,Masculino,37,Pardo,Ensino Superior,GO,6,Desenvolvimento de Produtos,Analista Senior
6022,C315,Masculino,37,Preto,Mestrado,SC,10,Operacoes,Estagiario
6023,B879,Masculino,36,Branco,Pos graduacao,MS,1,Marketing,Estagiario
6024,B212,Masculino,18,Pardo,Ensino Superior,SP,,Recursos Humanos,Estagiario
6025,79CD,Masculino,34,Branco,Pos graduacao,SP,0,TI,Analista Junior
6026,02B0,Masculino,32,Branco,Pos graduacao,SC,10,Recursos Humanos,Analista Senior
6027,AEC9,Feminino,18,Pardo,Ensino Superior,RS,,Operacoes,Analista Junior
6028,D132,Masculino,44,Pardo,Mestrado,SC,6,Marketing,Analista Pleno
6029,311D,Masculino,34,Branco,Ensino Superior,RJ,2,TI,Analista Junior
6030,59B8,Feminino,47,Pardo,Ensino Medio,PR,8,Contabilidade,Analista Junior
6031,9DA9,Masculino,54,Branco,Ensino Superior,RR,2,Contabilidade,Gerente
6032,F0CB,Masculino,33,Pardo,Ensino Superior,MG,0,Contabilidade,Gerente
6033,F47F,Masculino,21,Pardo,Doutorado,RJ,,Compras,Analista Senior
6034,8E10,Masculino,22,Pardo,Ensino Medio,PR,5,Vendas,Analista Pleno
6035,C994,Masculino,32,Branco,Ensino Superior,AP,9,Marketing,Analista Senior
6036,4E2A,Masculino,32,Pardo,Ensino Superior,DF,8,Operacoes,Analista Pleno
6037,1836,Masculino,36,Pardo,Ensino Superior,SP,9,Vendas,Analista Senior
6038,26F1,Masculino,23,Branco,Ensino Superior,RS,5,TI,Analista Junior
6039,1CDD,Masculino,25,Preto,Ensino Superior,CE,0,Contabilidade,Analista Junior
6040,EB7F,Masculino,30,Preto,Ensino Superior,SP,10,Operacoes,Analista Pleno
6041,FCF8,Masculino,39,Preto,Ensino Superior,MG,9,Compras,Analista Pleno
6042,F6D8,Masculino,24,Branco,Ensino Superior,RR,3,Compras,Gerente
6043,CA05,Masculino,40,Pardo,Ensino Superior,SP,5,Desenvolvimento de Produtos,Analista Senior
6044,0859,Feminino,21,Pardo,Doutorado,RS,4,Administrativo,Analista Junior
6045,7804,Masculino,44,Branco,Ensino Superior,SP,3,Recursos Humanos,Estagiario
6046,2E20,Masculino,20,Pardo,Mestrado,SP,5,Vendas,Gerente
6047,5A3A,Masculino,43,Pardo,Mestrado,CE,4,Vendas,Diretor
6048,0A18,Feminino,21,Branco,Ensino Superior,SE,3,Contabilidade,Analista Pleno
6049,99F4,Feminino,25,Branco,Ensino Superior,RJ,5,TI,Analista Senior
6050,76F6,Masculino,27,Pardo,Ensino Superior,MS,4,Vendas,Analista Junior
6051,4BAC,Masculino,31,Branco,Ensino Superior,SP,0,Desenvolvimento de Produtos,Analista Senior
6052,60B4,Feminino,37,Pardo,Ensino Superior,PI,5,Compras,Analista Pleno
6053,A65A,Masculino,28,Pardo,Pos graduacao,SP,9,TI,Analista Pleno
6054,873C,Masculino,,Pardo,Ensino Superior,RR,4,Operacoes,Estagiario
6055,83A2,Masculino,35,Branco,Pos graduacao,SP,2,Desenvolvimento de Produtos,Gerente
6056,4F52,Feminino,46,Branco,Mestrado,PR,0,Administrativo,Analista Junior
6057,E5E3,Masculino,34,Preto,Ensino Medio,AC,6,TI,Gerente
6058,35C0,Masculino,37,Branco,Pos graduacao,PE,4,Recursos Humanos,Analista Pleno
6059,4498,Masculino,39,Branco,Ensino Superior,GO,6,Contabilidade,Analista Senior
6060,AF78,Masculino,31,Branco,Ensino Superior,AC,2,Desenvolvimento de Produtos,Gerente
6061,501C,Masculino,35,Branco,Ensino Superior,RS,11,Compras,Analista Junior
6062,C1F7,Masculino,27,Branco,Ensino Superior,RO,3,Administrativo,Analista Junior
6063,C709,Masculino,20,Pardo,Ensino Superior,MG,,Contabilidade,Analista Junior
6064,F68A,Masculino,52,Pardo,Ensino Superior,RS,5,Vendas,Analista Senior
6065,3972,Feminino,31,Indigena,Ensino Superior,PR,0,Administrativo,Analista Junior
6066,B71A,Masculino,37,Branco,Ensino Superior,PR,6,Contabilidade,Analista Junior
6067,2BD0,Masculino,25,Pardo,Mestrado,AP,3,Vendas,Gerente
6068,B077,Masculino,46,Branco,Ensino Medio,SP,8,Contabilidade,Analista Pleno
6069,BD54,Feminino,43,Branco,Ensino Superior,RR,,Marketing,Gerente
6070,6118,Masculino,37,Branco,Mestrado,SP,2,Compras,Analista Senior
6071,2870,Masculino,38,Pardo,Ensino Superior,MS,7,Compras,Analista Senior
6072,F86E,Masculino,39,Pardo,Ensino Superior,RJ,7,Recursos Humanos,Analista Junior
6073,0704,Feminino,42,Pardo,Ensino Superior,RS,7,Recursos Humanos,Analista Pleno
6074,EF8F,Masculino,47,Branco,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Pleno
6075,FB0A,Masculino,37,Branco,Ensino Medio,TO,10,Compras,Analista Senior
6076,C361,Masculino,34,Branco,Doutorado,SP,11,Compras,Analista Pleno
6077,A6C3,Masculino,40,Branco,Ensino Superior,PR,7,Vendas,Estagiario
6078,205D,Masculino,21,Branco,Mestrado,RR,,Marketing,Analista Senior
6079,B7BB,Masculino,27,Branco,Ensino Superior,RR,7,Recursos Humanos,Estagiario
6080,FC89,Masculino,30,Pardo,Mestrado,SC,9,Desenvolvimento de Produtos,Gerente
6081,9E4C,Masculino,35,Branco,Ensino Superior,PA,0,Desenvolvimento de Produtos,Analista Junior
6082,20A7,Masculino,28,Branco,Doutorado,AM,2,TI,Gerente
6083,7485,Masculino,24,Pardo,Ensino Superior,RO,,Contabilidade,Analista Pleno
6084,C043,Feminino,23,Pardo,Doutorado,PA,3,Administrativo,gerente
6085,5C80,Masculino,20,Pardo,Pos graduacao,SP,,Operacoes,Analista Senior
6086,CF73,Feminino,22,Branco,Ensino Superior,MS,,Marketing,Analista Junior
6087,11DA,Masculino,44,Branco,Ensino Superior,SP,3,TI,Gerente
6088,C605,Masculino,37,Pardo,Ensino Superior,RS,8,Recursos Humanos,Analista Pleno
6089,ACBC,Masculino,31,Branco,Ensino Superior,SC,4,Operacoes,Analista Pleno
6090,DD67,Feminino,9,Branco,Não informado,MG,,Marketing,Gerente
6091,0EDB,Masculino,38,Pardo,Ensino Superior,SP,9,Recursos Humanos,Analista Pleno
6092,D5F8,Masculino,45,Branco,Ensino Superior,PR,7,TI,Analista Pleno
6093,7BD1,Masculino,48,Branco,Ensino Superior,MS,7,Marketing,Analista Senior
6094,B12D,Masculino,19,Preto,Ensino Superior,SP,1,Operacoes,Gerente
6095,FB1C,Masculino,25,Branco,Ensino Superior,PR,4,Marketing,Gerente
6096,3AB7,Masculino,41,Branco,Ensino Superior,PR,6,Compras,Estagiario
6097,DEFF,Feminino,24,Branco,Ensino Superior,MG,6,Vendas,Analista Pleno
6098,AC09,Masculino,42,Pardo,Ensino Medio,RO,7,Vendas,Analista Junior
6099,319E,Masculino,57,Branco,Mestrado,PI,4,TI,Diretor
6100,453E,Masculino,27,Branco,Ensino Superior,RJ,6,Contabilidade,Diretor
6101,B8EA,Masculino,26,Indigena,Ensino Superior,AM,1,Administrativo,Analista Pleno
6102,B874,Masculino,32,Pardo,Ensino Superior,AM,2,TI,Analista Pleno
6103,76F7,Masculino,33,Pardo,Pos graduacao,MA,9,Vendas,Analista Junior
6104,7120,Masculino,45,Branco,Ensino Superior,PR,8,Vendas,Analista Senior
6105,ED06,Masculino,33,Branco,Ensino Superior,MG,12,Operacoes,Gerente
6106,7A51,Masculino,26,Branco,Ensino Superior,AP,8,Compras,Analista Pleno
6107,81A3,Masculino,44,Pardo,Ensino Superior,PE,6,Administrativo,Analista Junior
6108,8C92,Masculino,34,Pardo,Pos graduacao,RR,6,Administrativo,Analista Junior
6109,CA1C,Masculino,20,Pardo,Pos graduacao,PE,5,Marketing,Analista Pleno
6110,3657,Masculino,25,Branco,Ensino Superior,PR,3,Desenvolvimento de Produtos,Analista Junior
6111,F3D8,Masculino,33,Branco,Ensino Superior,DF,3,Marketing,Analista Pleno
6112,8273,Masculino,35,Branco,Pos graduacao,MT,5,Contabilidade,Diretor
6113,DF89,Masculino,18,Branco,Ensino Superior,TO,1,Marketing,Analista Pleno
6114,6D58,Feminino,37,Pardo,Ensino Medio,MG,0,Marketing,Gerente
6115,775F,Masculino,34,Pardo,Ensino Superior,AC,5,Administrativo,Analista Junior
6116,AF55,Masculino,25,Pardo,Ensino Superior,PE,8,Administrativo,Analista Junior
6117,D15A,Masculino,26,Amarelo,Ensino Superior,BA,7,Recursos Humanos,Analista Senior
6118,70E3,Masculino,36,Pardo,Ensino Medio,RJ,7,TI,Analista Junior
6119,B093,Masculino,31,Pardo,Ensino Superior,SP,1,Compras,Analista Junior
6120,20FE,Masculino,38,Pardo,Pos graduacao,PA,10,Operacoes,Analista Junior
6121,E841,Masculino,33,Pardo,Ensino Superior,RJ,4,Contabilidade,Analista Senior
6122,0753,Masculino,28,Branco,Pos graduacao,RS,0,Marketing,Analista Junior
6123,A364,Masculino,30,Pardo,Ensino Superior,RJ,6,Operacoes,Estagiario
6124,E502,Masculino,44,Pardo,Ensino Superior,AP,3,Recursos Humanos,Analista Junior
6125,DF80,Feminino,26,Pardo,Ensino Superior,SC,2,TI,Analista Junior
6126,08D9,Masculino,22,Pardo,Ensino Superior,PI,3,Desenvolvimento de Produtos,Estagiario
6127,E53F,Masculino,52,Branco,Mestrado,SC,5,Desenvolvimento de Produtos,Gerente
6128,13EB,Masculino,29,Pardo,Mestrado,SP,2,Operacoes,Analista Junior
6129,4931,Masculino,21,Pardo,Ensino Superior,MS,2,Operacoes,Analista Junior
6130,CEB1,Masculino,36,Branco,Ensino Superior,RO,4,Marketing,Analista Pleno
6131,B6C9,Masculino,23,Pardo,Doutorado,PA,7,Contabilidade,Analista Pleno
6132,4BA4,Feminino,20,Pardo,Ensino Superior,SP,6,Contabilidade,Analista Pleno
6133,00B6,Masculino,19,Pardo,Pos graduacao,SP,,Vendas,Analista Junior
6134,74DD,Masculino,32,Branco,Ensino Superior,SP,7,Recursos Humanos,Analista Senior
6135,152C,Masculino,33,Branco,Ensino Superior,SC,1,Recursos Humanos,Estagiario
6136,55D2,Masculino,28,Pardo,Ensino Medio,RR,5,Contabilidade,Analista Junior
6137,FE7C,Masculino,38,Pardo,Ensino Superior,SP,4,TI,Gerente
6138,47AA,Masculino,35,Amarelo,Ensino Superior,AP,0,Administrativo,Analista Pleno
6139,AB7D,Feminino,26,Branco,Mestrado,BA,5,Contabilidade,Analista Pleno
6140,1977,Masculino,54,Pardo,Ensino Superior,MG,6,Contabilidade,Analista Pleno
6141,1727,Masculino,,Pardo,Pos graduacao,PB,7,Contabilidade,Analista Senior
6142,5EE1,Masculino,31,Pardo,Pos graduacao,RS,5,TI,Analista Pleno
6143,0864,Masculino,42,Preto,Doutorado,RS,4,Vendas,Analista Junior
6144,B3C9,Feminino,25,Branco,Pos graduacao,PI,0,Desenvolvimento de Produtos,Analista Junior
6145,0007,Feminino,40,Branco,Doutorado,RJ,5,Desenvolvimento de Produtos,Analista Pleno
6146,4F30,Feminino,29,Branco,Doutorado,PB,6,Operacoes,Analista Junior
6147,8390,Feminino,32,Branco,Mestrado,SP,11,Vendas,Analista Junior
6148,C700,Masculino,24,Branco,Ensino Superior,RS,5,Desenvolvimento de Produtos,Analista Senior
6149,DCB6,Feminino,36,Branco,Mestrado,RJ,4,Marketing,Estagiario
6150,5788,Masculino,30,Branco,Pos graduacao,SP,2,Recursos Humanos,Analista Junior
6151,1919,Masculino,34,Pardo,Doutorado,MG,,Compras,Analista Senior
6152,965C,Masculino,19,Pardo,Ensino Superior,SC,5,Marketing,Analista Junior
6153,A2D5,Feminino,23,Pardo,Ensino Superior,MS,4,Recursos Humanos,Analista Junior
6154,0F8B,Masculino,35,Pardo,Ensino Medio,RR,5,Vendas,Analista Junior
6155,840D,Masculino,45,Pardo,Pos graduacao,MT,6,Operacoes,Analista Junior
6156,BD59,Masculino,37,Pardo,Ensino Superior,GO,,Marketing,Gerente
6157,6A92,Masculino,29,Branco,Ensino Superior,RN,4,Administrativo,Analista Senior
6158,8662,Masculino,18,Pardo,Ensino Superior,BA,,TI,Analista Senior
6159,476C,Feminino,19,Branco,Ensino Superior,PA,,TI,Analista Pleno
6160,E5B8,Feminino,50,Pardo,Ensino Superior,SP,6,Compras,Analista Junior
6161,5BC0,Feminino,27,Preto,Ensino Superior,PR,,Recursos Humanos,Analista Senior
6162,3022,Feminino,26,Branco,Pos graduacao,RS,7,Recursos Humanos,Analista Senior
6163,62F9,Masculino,46,Branco,Pos graduacao,AP,6,Marketing,Analista Pleno
6164,81D6,Feminino,22,Preto,Pos graduacao,SP,8,Operacoes,Analista Pleno
6165,E201,Masculino,27,Pardo,Ensino Superior,PR,10,Administrativo,Analista Junior
6166,FADB,Masculino,29,Branco,Pos graduacao,SP,4,Contabilidade,Gerente
6167,E6ED,Feminino,27,Pardo,Ensino Superior,PR,6,TI,Analista Pleno
6168,C9D6,Feminino,26,Branco,Ensino Superior,SP,10,Desenvolvimento de Produtos,Analista Senior
6169,CF34,Masculino,29,Preto,Ensino Superior,CE,8,Marketing,Analista Pleno
6170,4A2A,Masculino,28,Branco,Doutorado,TO,10,Recursos Humanos,Analista Pleno
6171,4C00,Masculino,29,Pardo,Ensino Superior,DF,13,Operacoes,Analista Junior
6172,5D6B,Masculino,18,Branco,Mestrado,SC,,Marketing,Analista Pleno
6173,764A,Masculino,39,Pardo,Pos graduacao,SP,5,TI,Analista Pleno
6174,7B76,Masculino,22,Pardo,Ensino Superior,AM,7,Contabilidade,Analista Junior
6175,8BD9,Masculino,23,Pardo,Mestrado,SP,5,Recursos Humanos,Analista Senior
6176,E3BD,Feminino,49,Pardo,Ensino Superior,AC,4,Recursos Humanos,Analista Junior
6177,E28D,Feminino,42,Branco,Ensino Superior,AP,7,TI,Analista Pleno
6178,ABAF,Masculino,21,Branco,Ensino Superior,GO,0,Administrativo,Analista Senior
6179,B2EC,Masculino,50,Branco,Ensino Superior,GO,8,Administrativo,Analista Senior
6180,F1E1,Feminino,35,Pardo,Ensino Superior,ES,10,Recursos Humanos,Analista Pleno
6181,E3A3,Masculino,26,Pardo,Ensino Superior,SP,0,Recursos Humanos,Analista Pleno
6182,08B3,Masculino,25,Preto,Doutorado,RS,9,Marketing,Analista Senior
6183,17D3,Masculino,34,Pardo,Ensino Superior,MG,6,TI,Analista Pleno
6184,F9CD,Feminino,35,Branco,Mestrado,MG,2,Recursos Humanos,Analista Junior
6185,30D8,Masculino,27,Branco,Doutorado,BA,9,Marketing,Gerente
6186,2291,Masculino,25,Pardo,Ensino Superior,PR,3,Contabilidade,Analista Senior
6187,A73C,Masculino,49,Pardo,Ensino Superior,RJ,7,Vendas,Gerente
6188,1489,Feminino,19,Preto,Pos graduacao,PR,,Contabilidade,Analista Pleno
6189,F75F,Feminino,38,Branco,Ensino Superior,MG,10,Desenvolvimento de Produtos,Gerente
6190,5B13,Masculino,43,Branco,Pos graduacao,SP,5,Operacoes,Analista Pleno
6191,47BD,Masculino,38,Pardo,Ensino Superior,PR,4,Administrativo,Gerente
6192,15CD,Masculino,42,Pardo,Doutorado,RJ,5,TI,Estagiario
6193,E0E6,Masculino,29,Pardo,Ensino Medio,AC,4,Marketing,Analista Pleno
6194,EBC5,Feminino,18,Pardo,Pos graduacao,RR,,TI,Analista Pleno
6195,1D4B,Masculino,29,Branco,Ensino Superior,MG,5,Contabilidade,Analista Senior
6196,3C91,Masculino,23,Pardo,Pos graduacao,RJ,4,Operacoes,Analista Pleno
6197,3521,Masculino,26,Branco,Pos graduacao,MS,3,Vendas,Analista Senior
6198,94F8,Feminino,18,Preto,Doutorado,RJ,,TI,Analista Junior
6199,994D,Masculino,31,Branco,Ensino Superior,PI,9,Vendas,Gerente
6200,3E04,Masculino,33,Branco,Doutorado,AC,7,Vendas,Diretor
6201,3CF8,Feminino,20,Branco,Ensino Superior,SC,,Administrativo,Analista Pleno
6202,EEDA,Masculino,33,Pardo,Ensino Medio,PA,6,Administrativo,Analista Junior
6203,BAD0,Masculino,45,Preto,Doutorado,MT,3,Compras,Analista Junior
6204,2988,Feminino,38,Pardo,Ensino Superior,ES,1,Operacoes,Analista Junior
6205,3EF6,Masculino,57,Pardo,Ensino Superior,SP,5,Vendas,Analista Senior
6206,4694,Masculino,29,Pardo,Mestrado,ES,6,Recursos Humanos,Analista Senior
6207,1EC4,Feminino,33,Pardo,Ensino Superior,AP,8,Desenvolvimento de Produtos,Analista Senior
6208,ACB1,Masculino,26,Branco,Pos graduacao,TO,8,Desenvolvimento de Produtos,Analista Senior
6209,FA7C,Masculino,40,Pardo,Ensino Superior,RO,7,Vendas,Analista Pleno
6210,A90D,Masculino,41,Branco,Ensino Superior,MG,6,TI,Analista Pleno
6211,DA4E,Masculino,25,Branco,Ensino Superior,AM,8,Recursos Humanos,Analista Junior
6212,7D9F,Masculino,26,Pardo,Mestrado,PI,11,Contabilidade,Analista Pleno
6213,496C,Masculino,18,Branco,Ensino Superior,SP,,TI,Estagiario
6214,1D89,Masculino,35,Pardo,Ensino Medio,PA,5,Contabilidade,Analista Junior
6215,F7BA,Feminino,20,Branco,Ensino Superior,AL,3,Compras,Analista Senior
6216,9B9A,Feminino,35,Branco,Ensino Superior,TO,7,Contabilidade,Analista Senior
6217,044A,Feminino,39,Pardo,Ensino Superior,PB,8,Marketing,Analista Senior
6218,1750,Masculino,30,Branco,Mestrado,PR,6,Vendas,Analista Senior
6219,8E53,Masculino,51,Pardo,Ensino Superior,MG,7,Administrativo,Analista Junior
6220,5CDC,Masculino,18,Preto,Ensino Superior,MG,,Compras,Analista Junior
6221,7FAC,Masculino,32,Branco,Ensino Superior,SP,6,Marketing,Analista Junior
6222,BBC0,Feminino,41,Pardo,Doutorado,PR,9,Compras,Analista Pleno
6223,1A53,Masculino,37,Pardo,Ensino Superior,SC,1,Operacoes,Analista Junior
6224,8E6B,Masculino,46,Branco,Doutorado,AL,2,Operacoes,Analista Junior
6225,024B,Masculino,27,Branco,Ensino Superior,PR,7,Operacoes,Analista Pleno
6226,8712,Masculino,46,Pardo,Ensino Superior,PR,7,TI,Gerente
6227,B339,Masculino,21,Pardo,Ensino Superior,TO,6,Contabilidade,Gerente
6228,07C9,Masculino,31,Pardo,Ensino Medio,CE,7,Recursos Humanos,Gerente
6229,EA69,Masculino,26,Pardo,Ensino Superior,RS,7,Desenvolvimento de Produtos,Analista Junior
6230,85B0,Feminino,40,Branco,Doutorado,MA,5,Compras,Analista Junior
6231,0159,Masculino,43,Preto,Ensino Superior,AP,4,TI,Analista Pleno
6232,14A3,Masculino,45,Branco,Ensino Superior,RN,0,Compras,Analista Junior
6233,F724,Masculino,41,Preto,Mestrado,SC,4,Compras,Analista Senior
6234,DFB1,Feminino,27,Branco,Pos graduacao,SC,6,Contabilidade,Analista Pleno
6235,B060,Masculino,32,Branco,Ensino Superior,PR,6,Operacoes,Analista Pleno
6236,05B5,Masculino,39,Pardo,Pos graduacao,PE,8,TI,Estagiario
6237,F099,Masculino,25,Pardo,Ensino Superior,MG,5,TI,Analista Junior
6238,C3DB,Masculino,26,Pardo,Pos graduacao,SP,6,Compras,Analista Senior
6239,05FA,Masculino,37,Pardo,Ensino Medio,RS,5,Compras,Analista Junior
6240,067A,Masculino,20,Branco,Ensino Superior,PE,6,Compras,Analista Junior
6241,FA15,Masculino,27,Preto,Ensino Superior,AC,13,Marketing,Analista Junior
6242,DC97,Feminino,22,Preto,Ensino Superior,SP,3,Compras,Analista Junior
6243,7BB9,Masculino,26,Pardo,Ensino Superior,RJ,3,Administrativo,Gerente
6244,9BCA,Masculino,28,Branco,Pos graduacao,RO,5,Recursos Humanos,Gerente
6245,4698,Feminino,21,Branco,Ensino Superior,SP,4,Compras,Analista Senior
6246,38AC,Feminino,28,Pardo,Ensino Superior,SE,4,Administrativo,Analista Junior
6247,944E,Feminino,19,Pardo,Ensino Superior,PB,,Desenvolvimento de Produtos,Analista Pleno
6248,560E,Masculino,38,Branco,Mestrado,AP,3,Marketing,Analista Pleno
6249,7B8C,Feminino,26,Pardo,Ensino Superior,AL,0,Marketing,Analista Pleno
6250,EE72,Masculino,35,Pardo,Ensino Superior,DF,9,TI,Analista Junior
6251,80B0,Masculino,18,Preto,Ensino Superior,RJ,3,Administrativo,Analista Pleno
6252,8C37,Feminino,55,Branco,Pos graduacao,SC,6,Operacoes,Analista Senior
6253,46E0,Feminino,32,Branco,Pos graduacao,MG,2,Contabilidade,Gerente
6254,D567,Masculino,22,Preto,Ensino Superior,MA,7,Desenvolvimento de Produtos,Analista Junior
6255,526F,Masculino,26,Branco,Pos graduacao,PR,5,Vendas,Estagiario
6256,1D0D,Feminino,32,Branco,Ensino Superior,MS,5,Recursos Humanos,Analista Senior
6257,16E2,Masculino,32,Pardo,Ensino Superior,RJ,8,Vendas,Gerente
6258,B312,Masculino,18,Pardo,Ensino Superior,MS,0,Recursos Humanos,Analista Pleno
6259,4FD6,Masculino,36,Pardo,Pos graduacao,MS,7,Administrativo,Analista Pleno
6260,5B55,Masculino,33,Pardo,Ensino Superior,RN,7,TI,Analista Pleno
6261,6724,Masculino,29,Pardo,Doutorado,SP,9,Desenvolvimento de Produtos,Gerente
6262,0011,Feminino,24,Pardo,Ensino Superior,PR,8,TI,Estagiario
6263,250F,Masculino,34,Branco,Ensino Superior,MG,6,Vendas,Analista Junior
6264,EC61,Masculino,28,Branco,Pos graduacao,RS,3,Administrativo,Analista Senior
6265,EC2A,Masculino,24,Pardo,Ensino Superior,SE,7,TI,Analista Junior
6266,38DB,Feminino,39,Pardo,Doutorado,SE,1,Desenvolvimento de Produtos,Gerente
6267,1FC0,Masculino,21,Branco,Mestrado,RO,4,TI,Analista Junior
6268,C1BD,Masculino,35,Pardo,Ensino Superior,MG,0,Operacoes,Analista Junior
6269,F2F2,Feminino,52,Branco,Ensino Superior,AC,5,Compras,Analista Junior
6270,CDA5,Masculino,26,Pardo,Ensino Superior,MG,7,Administrativo,Analista Senior
6271,DA33,Masculino,33,Preto,Ensino Superior,RS,6,Administrativo,Analista Junior
6272,4D01,Masculino,30,Branco,Ensino Superior,SE,5,Compras,Analista Junior
6273,79DB,Masculino,33,Pardo,Pos graduacao,SP,0,Recursos Humanos,Analista Senior
6274,F7DF,Masculino,32,Preto,Ensino Superior,SP,5,TI,Analista Pleno
6275,48D6,Masculino,42,Pardo,Ensino Superior,PE,4,Marketing,Estagiario
6276,CD27,Masculino,43,Branco,Ensino Superior,MG,5,Operacoes,Analista Pleno
6277,D21A,Masculino,43,Branco,Ensino Superior,TO,5,Vendas,Gerente
6278,F2C3,Masculino,20,Branco,Ensino Superior,MG,,Administrativo,Analista Junior
6279,7E9A,Masculino,22,Pardo,Ensino Superior,GO,8,Contabilidade,Analista Junior
6280,2867,Masculino,5,Branco,Não informado,PB,,Recursos Humanos,Analista Pleno
6281,3113,Masculino,32,Pardo,Doutorado,RJ,3,Operacoes,Analista Junior
6282,8AD2,Feminino,31,Branco,Ensino Superior,TO,2,Administrativo,Gerente
6283,39E1,Masculino,53,Pardo,Doutorado,AC,10,Operacoes,Estagiario
6284,C3D7,Masculino,36,Pardo,Ensino Superior,SC,8,Recursos Humanos,Analista Junior
6285,5619,Masculino,27,Branco,Mestrado,RO,4,Operacoes,Analista Senior
6286,09D4,Masculino,36,Branco,Mestrado,SC,8,Desenvolvimento de Produtos,Estagiario
6287,9082,Masculino,27,Pardo,Mestrado,BA,4,Desenvolvimento de Produtos,Analista Pleno
6288,55D8,Masculino,21,Branco,Doutorado,PI,,Administrativo,Analista Senior
6289,FE3A,Masculino,30,Pardo,Mestrado,PR,7,Marketing,Analista Junior
6290,5044,Masculino,39,Branco,Ensino Superior,PE,7,Contabilidade,Analista Senior
6291,08D0,Feminino,46,Branco,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Pleno
6292,1B78,Masculino,34,Pardo,Ensino Superior,SE,5,Recursos Humanos,Estagiario
6293,2F74,Masculino,34,Branco,Ensino Superior,PI,7,Operacoes,Analista Senior
6294,D8A7,Masculino,28,Preto,Pos graduacao,AL,9,Administrativo,Gerente
6295,380A,Feminino,55,Pardo,Ensino Superior,PA,14,Administrativo,Gerente
6296,41A5,Feminino,27,Pardo,Ensino Superior,PE,0,Recursos Humanos,Gerente
6297,1EC8,Masculino,35,Branco,Pos graduacao,SC,7,Vendas,Analista Pleno
6298,7E3B,Feminino,31,Branco,Ensino Superior,MG,6,Operacoes,Analista Senior
6299,740F,Masculino,21,Pardo,Ensino Superior,PR,1,Operacoes,Analista Pleno
6300,D14A,Masculino,27,Branco,Ensino Superior,RS,8,Marketing,Diretor
6301,31B6,Feminino,48,Branco,Pos graduacao,MT,7,TI,Analista Junior
6302,8D95,Masculino,49,Branco,Ensino Superior,GO,6,Vendas,Analista Pleno
6303,FED7,Masculino,24,Pardo,Pos graduacao,RN,6,Operacoes,Analista Pleno
6304,00CB,Masculino,32,Pardo,Pos graduacao,PE,,Operacoes,Analista Pleno
6305,D898,Feminino,35,Pardo,Ensino Superior,RN,11,Compras,Analista Senior
6306,708B,Feminino,23,Branco,Ensino Superior,AM,6,Compras,Analista Senior
6307,B34D,Masculino,30,Pardo,Ensino Superior,AC,4,Operacoes,Estagiario
6308,8661,Masculino,38,Pardo,Mestrado,PE,4,Operacoes,Gerente
